month,store_id,product_id,opening_stock,received_qty,sold_qty,closing_stock,stockout_flag,month_num,sales_qty,lost_sales_qty,promo_flag,corrected_demand,category,brand,cluster,store_type,lag_1,lag_2,rolling_mean_3,rolling_std_3
2020-11-01,1,105,311,0,140,171,0,11,8.0,8.0,0,148.0,Beverages,Pepsi,4,Kirana,161.0,122.0,143.66666666666666,19.85782801147531
2019-07-01,1,106,339,0,89,250,0,7,8.0,8.0,0,97.0,Staples,Fortune,4,Kirana,235.0,263.0,198.33333333333334,88.86694173500815
2019-08-01,1,106,223,246,203,266,0,8,12.0,12.0,0,215.0,Staples,Fortune,4,Kirana,97.0,235.0,182.33333333333334,74.57434768962672
2020-07-01,1,106,390,0,131,259,0,7,9.0,9.0,0,140.0,Staples,Fortune,4,Kirana,215.0,97.0,150.66666666666666,59.7187854308285
2020-01-01,1,109,323,227,228,322,0,1,4.0,4.0,0,232.0,Staples,Fortune,4,Kirana,250.0,189.0,223.66666666666666,31.342197327777345
2019-12-01,1,112,295,0,171,124,0,12,10.0,10.0,0,181.0,Biscuits,Britannia,4,Kirana,252.0,127.0,186.66666666666666,62.69237061503843
2020-05-01,1,112,396,0,107,289,0,5,21.0,21.0,0,128.0,Biscuits,Britannia,4,Kirana,181.0,252.0,187.0,62.21736092120913
2019-04-01,1,114,383,0,198,185,0,4,25.0,25.0,0,223.0,Beverages,Real,4,Kirana,149.0,242.0,204.66666666666666,49.13586605864736
2019-06-01,1,114,368,414,337,445,0,6,17.0,17.0,0,354.0,Beverages,Real,4,Kirana,223.0,149.0,242.0,103.81233067415451
2020-04-01,1,114,338,0,177,161,0,4,25.0,25.0,0,202.0,Beverages,Real,4,Kirana,354.0,223.0,259.6666666666667,82.36706461525343
2020-07-01,1,114,171,401,110,462,0,7,5.0,5.0,0,115.0,Beverages,Real,4,Kirana,202.0,354.0,223.66666666666666,120.9641820264715
2020-09-01,1,114,233,409,233,409,1,9,62.0,62.0,1,295.0,Beverages,Real,4,Kirana,115.0,202.0,204.0,90.0166651237425
2019-10-01,1,116,237,272,237,272,1,10,18.0,18.0,1,255.0,Staples,Aashirvaad,4,Kirana,172.0,113.0,180.0,71.33722730804723
2020-05-01,1,117,303,0,179,124,0,5,11.0,11.0,0,190.0,Dairy,Nandini,4,Kirana,174.0,280.0,214.66666666666666,57.143095237599205
2020-09-01,1,117,303,330,231,402,0,9,16.0,16.0,0,247.0,Dairy,Nandini,4,Kirana,190.0,174.0,203.66666666666666,38.370995990895686
2020-10-01,1,117,208,459,208,459,1,10,16.0,16.0,1,224.0,Dairy,Nandini,4,Kirana,247.0,190.0,220.33333333333334,28.67635495200415
2019-08-01,1,118,211,229,211,229,1,8,13.0,13.0,1,224.0,Snacks,Haldirams,4,Kirana,127.0,166.0,172.33333333333334,48.80915214724932
2019-09-01,1,118,184,363,102,445,0,9,7.0,7.0,0,109.0,Snacks,Haldirams,4,Kirana,224.0,127.0,153.33333333333334,61.85736280616345
2019-12-01,1,118,221,283,153,351,0,12,14.0,14.0,0,167.0,Snacks,Haldirams,4,Kirana,109.0,224.0,166.66666666666666,57.50072463311513
2020-05-01,1,118,260,0,128,132,0,5,13.0,13.0,0,141.0,Snacks,Haldirams,4,Kirana,167.0,109.0,139.0,29.051678092667885
2020-11-01,1,118,267,387,255,399,0,11,13.0,13.0,0,268.0,Snacks,Haldirams,4,Kirana,141.0,167.0,192.0,67.08949247087803
2019-08-01,1,123,160,288,160,288,1,8,5.0,5.0,1,165.0,Dairy,Mother Dairy,4,Kirana,182.0,233.0,193.33333333333334,35.38832199092426
2019-09-01,1,123,388,0,231,157,0,9,22.0,22.0,0,253.0,Dairy,Mother Dairy,4,Kirana,165.0,182.0,200.0,46.67976006793523
2019-11-01,1,123,228,0,103,125,0,11,15.0,15.0,0,118.0,Dairy,Mother Dairy,4,Kirana,253.0,165.0,178.66666666666666,68.5297988712453
2020-02-01,1,123,269,207,257,219,0,2,18.0,18.0,0,275.0,Dairy,Mother Dairy,4,Kirana,118.0,253.0,215.33333333333334,85.00784277543652
2020-02-01,1,124,239,0,102,137,0,2,16.0,16.0,0,118.0,Snacks,Bingo,4,Kirana,192.0,103.0,137.66666666666666,47.64801499887832
2020-04-01,1,124,376,491,338,529,0,4,7.0,7.0,0,345.0,Snacks,Bingo,4,Kirana,118.0,192.0,218.33333333333334,115.76844705416642
2020-11-01,1,125,348,0,155,193,0,11,3.0,3.0,0,158.0,Beverages,Coca-Cola,4,Kirana,104.0,287.0,183.0,94.02659198333204
2019-07-01,1,126,188,451,188,451,1,7,13.0,13.0,1,201.0,Edible Oil,Dhara,4,Kirana,261.0,304.0,255.33333333333334,51.73329037798904
2019-09-01,1,126,300,312,205,407,0,9,10.0,10.0,0,215.0,Edible Oil,Dhara,4,Kirana,201.0,261.0,225.66666666666666,31.390019645316155
2019-12-01,1,126,203,344,102,445,0,12,20.0,20.0,0,122.0,Edible Oil,Dhara,4,Kirana,215.0,201.0,179.33333333333334,50.1431284757277
2020-03-01,1,126,371,200,340,231,0,3,2.0,2.0,0,342.0,Edible Oil,Dhara,4,Kirana,122.0,215.0,226.33333333333334,110.43701070444334
2020-08-01,1,126,305,393,283,415,0,8,20.0,20.0,0,303.0,Edible Oil,Dhara,4,Kirana,342.0,122.0,255.66666666666666,117.3896645081386
2020-02-01,1,127,155,368,155,368,1,2,16.0,16.0,1,171.0,Home Care,Surf Excel,4,Kirana,318.0,173.0,220.66666666666666,84.29907077384266
2020-06-01,1,127,320,0,168,152,0,6,29.0,29.0,0,197.0,Home Care,Surf Excel,4,Kirana,171.0,318.0,228.66666666666666,78.4495591659592
2020-10-01,1,127,218,331,168,381,0,10,48.0,48.0,0,216.0,Home Care,Surf Excel,4,Kirana,197.0,171.0,194.66666666666666,22.590558499809884
2019-06-01,1,128,204,241,144,301,0,6,15.0,15.0,0,159.0,Staples,Tata,4,Kirana,188.0,111.0,152.66666666666666,38.88873015840622
2019-12-01,1,128,205,390,205,390,1,12,0.0,0.0,1,205.0,Staples,Tata,4,Kirana,159.0,188.0,184.0,23.259406699226023
2020-01-01,1,128,314,360,314,360,1,1,6.0,6.0,1,320.0,Staples,Tata,4,Kirana,205.0,159.0,228.0,82.92767933567175
2020-06-01,1,128,235,348,165,418,0,6,16.0,16.0,0,181.0,Staples,Tata,4,Kirana,320.0,205.0,235.33333333333334,74.2989457080875
2019-09-01,1,130,214,356,214,356,1,9,26.0,26.0,1,240.0,Personal Care,Dove,4,Kirana,282.0,241.0,254.33333333333334,23.965252624024924
2020-06-01,1,130,164,322,156,330,0,6,16.0,16.0,0,172.0,Personal Care,Dove,4,Kirana,240.0,282.0,231.33333333333334,55.50975890177631
2020-05-01,1,131,247,430,247,430,1,5,18.0,18.0,1,265.0,Dairy,Nandini,4,Kirana,101.0,236.0,200.66666666666666,87.52333022305157
2020-06-01,1,131,311,0,187,124,0,6,16.0,16.0,0,203.0,Dairy,Nandini,4,Kirana,265.0,101.0,189.66666666666666,82.80901722236132
2020-05-01,1,132,351,0,138,213,0,5,9.0,9.0,0,147.0,Biscuits,Sunfeast,4,Kirana,185.0,109.0,147.0,38.0
2020-08-01,1,132,178,455,178,455,1,8,13.0,13.0,1,191.0,Biscuits,Sunfeast,4,Kirana,147.0,185.0,174.33333333333334,23.860706890897706
2020-02-01,1,133,182,213,182,213,1,2,4.0,4.0,1,186.0,Personal Care,Dove,4,Kirana,291.0,331.0,269.3333333333333,74.88880646220323
2020-05-01,1,133,153,434,153,434,1,5,5.0,5.0,1,158.0,Personal Care,Dove,4,Kirana,186.0,291.0,211.66666666666666,70.11656960614465
2020-08-01,1,133,342,0,212,130,0,8,20.0,20.0,0,232.0,Personal Care,Dove,4,Kirana,158.0,186.0,192.0,37.36308338453873
2020-09-01,1,133,383,0,135,248,0,9,29.0,29.0,0,164.0,Personal Care,Dove,4,Kirana,232.0,158.0,184.66666666666666,41.10150037812887
2020-02-01,1,137,346,0,148,198,0,2,5.0,5.0,0,153.0,Staples,Tata,4,Kirana,212.0,191.0,185.33333333333334,29.905406423142516
2020-03-01,1,137,237,0,82,155,0,3,5.0,5.0,0,87.0,Staples,Tata,4,Kirana,153.0,212.0,150.66666666666666,62.53265813423681
2020-04-01,1,137,249,0,95,154,0,4,3.0,3.0,0,98.0,Staples,Tata,4,Kirana,87.0,153.0,112.66666666666667,35.360052790307485
2020-08-01,1,137,249,0,111,138,0,8,4.0,4.0,0,115.0,Staples,Tata,4,Kirana,98.0,87.0,100.0,14.10673597966583
2020-05-01,1,138,398,0,89,309,0,5,21.0,21.0,0,110.0,Dairy,Amul,4,Kirana,192.0,187.0,163.0,45.967379738244816
2020-09-01,1,138,349,0,208,141,0,9,5.0,5.0,0,213.0,Dairy,Amul,4,Kirana,110.0,192.0,171.66666666666666,54.42732157045149
2020-06-01,1,141,322,440,264,498,0,6,24.0,24.0,0,288.0,Biscuits,Sunfeast,4,Kirana,230.0,139.0,219.0,75.1065909225016
2020-05-01,1,142,220,417,220,417,1,5,29.0,29.0,1,249.0,Beverages,Pepsi,4,Kirana,217.0,185.0,217.0,32.0
2020-08-01,1,142,155,252,112,295,0,8,12.0,12.0,0,124.0,Beverages,Pepsi,4,Kirana,249.0,217.0,196.66666666666666,64.93329911018947
2020-09-01,1,143,317,327,277,367,0,9,15.0,15.0,0,292.0,Dairy,Amul,4,Kirana,222.0,144.0,219.33333333333334,74.03602726600971
2019-07-01,1,144,362,0,112,250,0,7,6.0,6.0,0,118.0,Staples,Fortune,4,Kirana,127.0,241.0,162.0,68.5638388656878
2019-08-01,1,144,223,275,168,330,0,8,18.0,18.0,0,186.0,Staples,Fortune,4,Kirana,118.0,127.0,143.66666666666666,36.936883102575585
2020-09-01,1,144,248,266,135,379,0,9,18.0,18.0,0,153.0,Staples,Fortune,4,Kirana,251.0,207.0,203.66666666666666,49.08496035786658
2020-10-01,1,144,276,358,191,443,0,10,28.0,28.0,0,219.0,Staples,Fortune,4,Kirana,153.0,251.0,207.66666666666666,49.973326218427104
2019-12-01,1,145,215,405,135,485,0,12,2.0,2.0,0,137.0,Beverages,Real,4,Kirana,347.0,100.0,194.66666666666666,133.21536447922713
2020-03-01,1,145,335,341,219,457,0,3,8.0,8.0,0,227.0,Beverages,Real,4,Kirana,137.0,347.0,237.0,105.35653752852738
2020-07-01,1,145,274,0,111,163,0,7,11.0,11.0,0,122.0,Beverages,Real,4,Kirana,227.0,137.0,162.0,56.789083458002736
2020-06-01,1,147,241,0,85,156,0,6,13.0,13.0,0,98.0,Beverages,Coca-Cola,4,Kirana,301.0,317.0,238.66666666666666,122.08330489191934
2019-12-01,1,148,186,308,186,308,1,12,5.0,5.0,1,191.0,Edible Oil,Fortune,4,Kirana,315.0,273.0,259.6666666666667,63.06610288683878
2020-02-01,1,150,201,381,201,381,1,2,25.0,25.0,1,226.0,Home Care,Vim,4,Kirana,266.0,194.0,228.66666666666666,36.073998022583154
2020-08-01,1,150,223,259,223,259,1,8,5.0,5.0,1,228.0,Home Care,Vim,4,Kirana,226.0,266.0,240.0,22.538855339169295
2020-10-01,1,150,250,458,158,550,0,10,16.0,16.0,0,174.0,Home Care,Vim,4,Kirana,228.0,226.0,209.33333333333334,30.615900008546767
2019-04-01,1,152,175,401,101,475,0,4,25.0,25.0,0,126.0,Staples,Aashirvaad,4,Kirana,203.0,92.0,140.33333333333334,56.871199506721624
2019-10-01,1,152,151,338,151,338,1,10,16.0,16.0,1,167.0,Staples,Aashirvaad,4,Kirana,126.0,203.0,165.33333333333334,38.52704677669096
2020-01-01,1,152,200,448,90,558,0,1,9.0,9.0,0,99.0,Staples,Aashirvaad,4,Kirana,167.0,126.0,130.66666666666666,34.23935357645254
2020-08-01,1,153,278,277,278,277,1,8,5.0,5.0,1,283.0,Staples,Aashirvaad,4,Kirana,326.0,235.0,281.3333333333333,45.52288801617636
2019-12-01,1,154,396,0,141,255,0,12,15.0,15.0,0,156.0,Beverages,Pepsi,4,Kirana,128.0,218.0,167.33333333333334,46.057934531775665
2020-04-01,1,154,249,0,116,133,0,4,8.0,8.0,0,124.0,Beverages,Pepsi,4,Kirana,156.0,128.0,136.0,17.435595774162707
2020-06-01,1,154,236,304,210,330,0,6,14.0,14.0,0,224.0,Beverages,Pepsi,4,Kirana,124.0,156.0,168.0,51.06858133921482
2020-04-01,1,156,204,261,128,337,0,4,12.0,12.0,0,140.0,Personal Care,Dove,4,Kirana,310.0,280.0,243.33333333333334,90.73771725877467
2020-10-01,1,156,292,224,273,243,0,10,13.0,13.0,0,286.0,Personal Care,Dove,4,Kirana,140.0,310.0,245.33333333333334,92.00724609145377
2020-04-01,1,157,295,294,295,294,1,4,8.0,8.0,1,303.0,Beverages,Real,4,Kirana,127.0,219.0,216.33333333333334,88.030297814635
2020-05-01,1,157,334,377,253,458,0,5,11.0,11.0,0,264.0,Beverages,Real,4,Kirana,303.0,127.0,231.33333333333334,92.43556314175477
2020-07-01,1,157,292,233,185,340,0,7,12.0,12.0,0,197.0,Beverages,Real,4,Kirana,264.0,303.0,254.66666666666666,53.612809414666316
2019-12-01,1,158,371,0,137,234,0,12,12.0,12.0,0,149.0,Beverages,Coca-Cola,4,Kirana,306.0,364.0,273.0,111.23398761170077
2020-01-01,1,158,305,282,305,282,1,1,24.0,24.0,1,329.0,Beverages,Coca-Cola,4,Kirana,149.0,306.0,261.3333333333333,97.96087654432934
2020-09-01,1,158,222,489,210,501,0,9,13.0,13.0,0,223.0,Beverages,Coca-Cola,4,Kirana,329.0,149.0,233.66666666666666,90.47283201786784
2020-07-01,1,159,385,211,276,320,0,7,5.0,5.0,0,281.0,Edible Oil,Dhara,4,Kirana,227.0,317.0,275.0,45.2990066116245
2020-08-01,1,160,343,213,281,275,0,8,23.0,23.0,0,304.0,Beverages,Real,4,Kirana,283.0,122.0,236.33333333333334,99.57074536897538
2020-05-01,1,161,276,0,138,138,0,5,18.0,18.0,0,156.0,Personal Care,Lux,4,Kirana,242.0,195.0,197.66666666666666,43.061970848224455
2020-06-01,1,161,231,231,209,253,0,6,18.0,18.0,0,227.0,Personal Care,Lux,4,Kirana,156.0,242.0,208.33333333333334,45.93836450433704
2020-09-01,1,161,247,459,192,514,0,9,10.0,10.0,0,202.0,Personal Care,Lux,4,Kirana,227.0,156.0,195.0,36.013886210738214
2020-10-01,1,161,195,315,195,315,1,10,26.0,26.0,1,221.0,Personal Care,Lux,4,Kirana,202.0,227.0,216.66666666666666,13.051181300301263
2019-12-01,1,163,176,470,176,470,1,12,5.0,5.0,1,181.0,Edible Oil,Saffola,4,Kirana,236.0,186.0,201.0,30.4138126514911
2020-01-01,1,163,241,261,241,261,1,1,25.0,25.0,1,266.0,Edible Oil,Saffola,4,Kirana,181.0,236.0,227.66666666666666,43.10839052125855
2020-11-01,1,165,303,0,180,123,0,11,25.0,25.0,0,205.0,Snacks,Bingo,4,Kirana,344.0,162.0,237.0,95.12623192369179
2019-12-01,1,166,205,228,189,244,0,12,22.0,22.0,0,211.0,Edible Oil,Fortune,4,Kirana,205.0,307.0,241.0,57.23635208501674
2020-01-01,1,166,215,236,215,236,1,1,16.0,16.0,1,231.0,Edible Oil,Fortune,4,Kirana,211.0,205.0,215.66666666666666,13.613718571108095
2019-05-01,1,169,281,0,85,196,0,5,19.0,19.0,0,104.0,Beverages,Coca-Cola,4,Kirana,203.0,272.0,193.0,84.44524853418338
2019-08-01,1,169,169,227,169,227,1,8,30.0,30.0,1,199.0,Beverages,Coca-Cola,4,Kirana,104.0,203.0,168.66666666666666,56.03867711976554
2019-10-01,1,169,353,0,196,157,0,10,32.0,32.0,0,228.0,Beverages,Coca-Cola,4,Kirana,199.0,104.0,177.0,64.8613906727261
2019-11-01,1,169,396,0,86,310,0,11,48.0,48.0,0,134.0,Beverages,Coca-Cola,4,Kirana,228.0,199.0,187.0,48.13522618623496
2020-01-01,1,169,302,343,302,343,1,1,3.0,3.0,1,305.0,Beverages,Coca-Cola,4,Kirana,134.0,228.0,222.33333333333334,85.64072240081428
2020-02-01,1,169,271,460,271,460,1,2,12.0,12.0,1,283.0,Beverages,Coca-Cola,4,Kirana,305.0,134.0,240.66666666666666,93.02866941611781
2020-06-01,1,169,324,0,96,228,0,6,29.0,29.0,0,125.0,Beverages,Coca-Cola,4,Kirana,283.0,305.0,237.66666666666666,98.19029144133005
2020-10-01,1,169,233,325,129,429,0,10,24.0,24.0,0,153.0,Beverages,Coca-Cola,4,Kirana,125.0,283.0,187.0,84.30895563343196
2019-11-01,1,171,251,440,200,491,0,11,6.0,6.0,0,206.0,Snacks,Bingo,4,Kirana,208.0,168.0,194.0,22.538855339169288
2020-02-01,1,171,267,251,267,251,1,2,9.0,9.0,1,276.0,Snacks,Bingo,4,Kirana,206.0,208.0,230.0,39.84971769034255
2019-06-01,1,172,387,0,194,193,0,6,3.0,3.0,0,197.0,Home Care,Rin,4,Kirana,258.0,223.0,226.0,30.610455730027933
2019-12-01,1,172,184,450,92,542,0,12,23.0,23.0,0,115.0,Home Care,Rin,4,Kirana,197.0,258.0,190.0,71.75653280364095
2019-06-01,1,173,188,335,188,335,1,6,24.0,24.0,1,212.0,Staples,Tata,4,Kirana,264.0,297.0,257.6666666666667,42.852460061626964
2019-09-01,1,173,256,241,256,241,1,9,19.0,19.0,1,275.0,Staples,Tata,4,Kirana,212.0,264.0,250.33333333333334,33.65016097039262
2020-01-01,1,173,320,0,177,143,0,1,1.0,1.0,0,178.0,Staples,Tata,4,Kirana,275.0,212.0,221.66666666666666,49.217205663602385
2020-02-01,1,173,296,0,85,211,0,2,6.0,6.0,0,91.0,Staples,Tata,4,Kirana,178.0,275.0,181.33333333333334,92.04527871288856
2020-03-01,1,173,325,0,156,169,0,3,13.0,13.0,0,169.0,Staples,Tata,4,Kirana,91.0,178.0,146.0,47.84349485562277
2020-01-01,1,175,371,0,209,162,0,1,13.0,13.0,0,222.0,Edible Oil,Dhara,4,Kirana,132.0,292.0,215.33333333333334,80.20806277010642
2020-02-01,1,175,240,492,235,497,0,2,27.0,27.0,0,262.0,Edible Oil,Dhara,4,Kirana,222.0,132.0,205.33333333333334,66.58328118479393
2020-04-01,1,175,296,468,296,468,1,4,20.0,20.0,1,316.0,Edible Oil,Dhara,4,Kirana,262.0,222.0,266.6666666666667,47.17343885422528
2020-01-01,1,176,333,0,178,155,0,1,12.0,12.0,0,190.0,Home Care,Rin,4,Kirana,186.0,259.0,211.66666666666666,41.04063027456247
2020-05-01,1,176,218,466,167,517,0,5,9.0,9.0,0,176.0,Home Care,Rin,4,Kirana,190.0,186.0,184.0,7.211102550927947
2019-12-01,1,177,257,211,257,211,1,12,10.0,10.0,1,267.0,Dairy,Amul,4,Kirana,292.0,242.0,267.0,25.0
2020-05-01,1,177,371,0,200,171,0,5,12.0,12.0,0,212.0,Dairy,Amul,4,Kirana,267.0,292.0,257.0,40.92676385936225
2020-07-01,1,177,347,0,168,179,0,7,26.0,26.0,0,194.0,Dairy,Amul,4,Kirana,212.0,267.0,224.33333333333334,38.03068936179482
2020-10-01,1,177,234,401,234,401,1,10,4.0,4.0,1,238.0,Dairy,Amul,4,Kirana,194.0,212.0,214.66666666666666,22.12088003071609
2020-01-01,1,178,204,230,197,237,0,1,17.0,17.0,0,214.0,Snacks,Haldirams,4,Kirana,263.0,155.0,210.66666666666666,54.07710544521899
2020-08-01,1,178,296,0,167,129,0,8,24.0,24.0,0,191.0,Snacks,Haldirams,4,Kirana,214.0,263.0,222.66666666666666,36.77408507812714
2020-07-01,1,180,285,490,200,575,0,7,22.0,22.0,0,222.0,Dairy,Amul,4,Kirana,236.0,218.0,225.33333333333334,9.451631252505218
2020-04-01,1,181,275,345,160,460,0,4,14.0,14.0,0,174.0,Staples,Aashirvaad,4,Kirana,159.0,198.0,177.0,19.672315572906
2020-06-01,1,181,174,447,174,447,1,6,27.0,27.0,1,201.0,Staples,Aashirvaad,4,Kirana,174.0,159.0,178.0,21.283796653792763
2019-11-01,1,182,177,440,94,523,0,11,14.0,14.0,0,108.0,Home Care,Vim,4,Kirana,208.0,180.0,165.33333333333334,51.58811232574161
2020-03-01,1,182,158,489,85,562,0,3,2.0,2.0,0,87.0,Home Care,Vim,4,Kirana,108.0,208.0,134.33333333333334,64.65549731719133
2019-11-01,1,183,238,370,178,430,0,11,31.0,31.0,0,209.0,Staples,Fortune,4,Kirana,190.0,244.0,214.33333333333334,27.392213005402343
2020-03-01,1,183,355,0,159,196,0,3,13.0,13.0,0,172.0,Staples,Fortune,4,Kirana,209.0,190.0,190.33333333333334,18.502252115170567
2020-06-01,1,183,159,288,159,288,1,6,18.0,18.0,1,177.0,Staples,Fortune,4,Kirana,172.0,209.0,186.0,20.074859899884743
2020-04-01,1,184,269,0,106,163,0,4,26.0,26.0,0,132.0,Dairy,Amul,4,Kirana,267.0,195.0,198.0,67.54998149518622
2020-05-01,1,184,215,312,210,317,0,5,10.0,10.0,0,220.0,Dairy,Amul,4,Kirana,132.0,267.0,206.33333333333334,68.52979887124529
2020-01-01,1,185,356,0,82,274,0,1,17.0,17.0,0,99.0,Beverages,Coca-Cola,4,Kirana,109.0,162.0,123.33333333333333,33.85754470326124
2020-05-01,1,185,191,383,168,406,0,5,30.0,30.0,0,198.0,Beverages,Coca-Cola,4,Kirana,99.0,109.0,135.33333333333334,54.50076452063157
2020-08-01,1,185,325,393,324,394,0,8,15.0,15.0,0,339.0,Beverages,Coca-Cola,4,Kirana,198.0,99.0,212.0,120.61094477699774
2020-10-01,1,185,345,365,330,380,0,10,18.0,18.0,0,348.0,Beverages,Coca-Cola,4,Kirana,339.0,198.0,295.0,84.12490713219242
2019-10-01,1,186,224,310,191,343,0,10,50.0,50.0,0,241.0,Edible Oil,Dhara,4,Kirana,236.0,226.0,234.33333333333334,7.637626158259731
2020-05-01,1,186,250,375,133,492,0,5,9.0,9.0,0,142.0,Edible Oil,Dhara,4,Kirana,241.0,236.0,206.33333333333334,55.77036249956902
2020-08-01,1,186,167,488,163,492,0,8,13.0,13.0,0,176.0,Edible Oil,Dhara,4,Kirana,142.0,241.0,186.33333333333334,50.3024187622557
2020-03-01,1,187,352,0,84,268,0,3,14.0,14.0,0,98.0,Biscuits,Sunfeast,4,Kirana,286.0,128.0,170.66666666666666,101.0016501515363
2020-04-01,1,188,365,0,100,265,0,4,36.0,36.0,0,136.0,Snacks,Bingo,4,Kirana,247.0,203.0,195.33333333333334,55.895736271502265
2020-10-01,1,188,310,495,271,534,0,10,13.0,13.0,0,284.0,Snacks,Bingo,4,Kirana,136.0,247.0,222.33333333333334,77.02164198024691
2020-11-01,1,188,161,253,100,314,0,11,4.0,4.0,0,104.0,Snacks,Bingo,4,Kirana,284.0,136.0,174.66666666666666,96.02777376016448
2019-11-01,1,190,250,467,250,467,1,11,4.0,4.0,1,254.0,Edible Oil,Saffola,4,Kirana,124.0,293.0,223.66666666666666,88.4891707122026
2019-12-01,1,190,257,0,126,131,0,12,9.0,9.0,0,135.0,Edible Oil,Saffola,4,Kirana,254.0,124.0,171.0,72.09022125087424
2020-10-01,1,191,182,352,182,352,1,10,41.0,41.0,1,223.0,Home Care,Vim,4,Kirana,312.0,236.0,257.0,48.07286136688766
2020-05-01,1,192,187,459,187,459,1,5,9.0,9.0,1,196.0,Biscuits,Sunfeast,4,Kirana,185.0,186.0,189.0,6.082762530298219
2020-10-01,1,192,151,273,151,273,1,10,23.0,23.0,1,174.0,Biscuits,Sunfeast,4,Kirana,196.0,185.0,185.0,11.0
2019-06-01,1,193,200,287,194,293,0,6,5.0,5.0,0,199.0,Snacks,Lays,4,Kirana,312.0,242.0,251.0,57.0350769263968
2019-07-01,1,193,320,0,128,192,0,7,7.0,7.0,0,135.0,Snacks,Lays,4,Kirana,199.0,312.0,215.33333333333334,89.62328566468278
2020-01-01,1,193,270,0,131,139,0,1,15.0,15.0,0,146.0,Snacks,Lays,4,Kirana,135.0,199.0,160.0,34.21987726453736
2020-02-01,1,193,162,359,162,359,1,2,6.0,6.0,1,168.0,Snacks,Lays,4,Kirana,146.0,135.0,149.66666666666666,16.802777548171445
2020-03-01,1,193,372,0,82,290,0,3,9.0,9.0,0,91.0,Snacks,Lays,4,Kirana,168.0,146.0,135.0,39.661064030103894
2020-04-01,1,193,350,0,90,260,0,4,22.0,22.0,0,112.0,Snacks,Lays,4,Kirana,91.0,168.0,123.66666666666667,39.803684921541304
2020-02-01,1,194,372,0,84,288,0,2,24.0,24.0,0,108.0,Home Care,Surf Excel,4,Kirana,199.0,153.0,153.33333333333334,45.50091574170056
2020-09-01,1,194,320,0,175,145,0,9,21.0,21.0,0,196.0,Home Care,Surf Excel,4,Kirana,108.0,199.0,167.66666666666666,51.694616096198395
2020-09-01,1,195,203,355,106,452,0,9,1.0,1.0,0,107.0,Dairy,Nandini,4,Kirana,155.0,226.0,162.66666666666666,59.869302094924514
2020-03-01,1,197,317,469,214,572,0,3,5.0,5.0,0,219.0,Home Care,Rin,4,Kirana,140.0,97.0,152.0,61.87891401761993
2020-06-01,1,197,298,0,113,185,0,6,8.0,8.0,0,121.0,Home Care,Rin,4,Kirana,219.0,140.0,160.0,51.97114584074513
2020-09-01,1,197,255,449,248,456,0,9,12.0,12.0,0,260.0,Home Care,Rin,4,Kirana,121.0,219.0,200.0,71.42128534267638
2019-09-01,1,198,225,212,158,279,0,9,21.0,21.0,0,179.0,Staples,Aashirvaad,4,Kirana,144.0,192.0,171.66666666666666,24.826061575153908
2020-01-01,1,198,214,376,107,483,0,1,11.0,11.0,0,118.0,Staples,Aashirvaad,4,Kirana,179.0,144.0,147.0,30.610455730027933
2020-11-01,1,199,240,255,240,255,1,11,4.0,4.0,1,244.0,Dairy,Mother Dairy,4,Kirana,243.0,214.0,233.66666666666666,17.039170558842745
2020-08-01,1,201,217,0,95,122,0,8,18.0,18.0,0,113.0,Personal Care,Dove,4,Kirana,123.0,187.0,141.0,40.149719799769464
2020-11-01,1,201,249,248,140,357,0,11,4.0,4.0,0,144.0,Personal Care,Dove,4,Kirana,113.0,123.0,126.66666666666667,15.821925715074421
2020-06-01,1,202,237,467,237,467,1,6,5.0,5.0,1,242.0,Personal Care,Pears,4,Kirana,250.0,175.0,222.33333333333334,41.18656738954259
2020-07-01,1,202,349,0,154,195,0,7,16.0,16.0,0,170.0,Personal Care,Pears,4,Kirana,242.0,250.0,220.66666666666666,44.06056437828881
2020-01-01,1,203,225,409,225,409,1,1,17.0,17.0,1,242.0,Edible Oil,Saffola,4,Kirana,201.0,93.0,178.66666666666666,76.9696910045333
2020-08-01,1,203,225,432,225,432,0,8,11.0,11.0,0,236.0,Edible Oil,Saffola,4,Kirana,242.0,201.0,226.33333333333334,22.143471573656516
2020-10-01,1,203,296,0,108,188,0,10,47.0,47.0,0,155.0,Edible Oil,Saffola,4,Kirana,236.0,242.0,211.0,48.59012245302538
2019-06-01,1,205,348,0,208,140,0,6,9.0,9.0,0,217.0,Personal Care,Dove,4,Kirana,238.0,241.0,232.0,13.076696830622021
2020-06-01,1,205,162,262,98,326,0,6,12.0,12.0,0,110.0,Personal Care,Dove,4,Kirana,217.0,238.0,188.33333333333334,68.64643714959527
2020-06-01,1,206,352,0,230,122,0,6,8.0,8.0,0,238.0,Beverages,Pepsi,4,Kirana,327.0,152.0,239.0,87.50428560933459
2020-08-01,1,208,374,235,330,279,0,8,8.0,8.0,0,338.0,Edible Oil,Dhara,4,Kirana,107.0,316.0,253.66666666666666,127.4924834385672
2020-02-01,1,210,309,0,154,155,0,2,1.0,1.0,0,155.0,Snacks,Haldirams,4,Kirana,162.0,106.0,141.0,30.512292604784715
2020-07-01,1,211,246,271,246,271,1,7,23.0,23.0,1,269.0,Dairy,Nandini,4,Kirana,106.0,302.0,225.66666666666666,104.93966520498022
